CNP0375264,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(OCc3ccccc3)ccc12,CHEMBL1550032,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(OCc3ccccc3Cl)ccc12
CNP0071283,c1ccc(Cn2ccnc2)cc1,CHEMBL608437,Clc1cccc(Cn2ccnc2)c1
LTS0047403,Cc1ccccc1,CHEMBL345698,Cc1cccc(F)c1
CNP0060498,Nc1ncnc2c1ncn2CC(O)CO,CHEMBL505633,Nc1ncnc2c1nc(Br)n2CC(O)CO
LTS0177725,OCCc1ccc(O)c(O)c1,CHEMBL504188,OCCc1cc(O)c(O)c(Br)c1Br
LTS0139944,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL1084011,O=c1c(Br)cc(Br)c2n1C[C@@H]1CNC[C@H]2C1
CNP0161387,Cc1ccc(-c2cc(=O)c3ccccc3o2)cc1,CHEMBL599148,Cc1ccc(-c2cc(=O)c3ccc(F)cc3o2)cc1
CNP0324035,O=C(Nc1ccccc1)Nc1ccccc1,CHEMBL459199,O=C(Nc1ccc(Br)cc1)Nc1cccc(Cl)c1
CNP0394334.1,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,CHEMBL1269499,CCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O
LTS0155305,COc1c(O)ccc2cc3[n+](cc12)CCc1cc2c(cc1-3)OCO2,CHEMBL491544,COc1c(O)ccc2cc3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Cl-]
LTS0172817,COc1cc(O)cc(O)c1C(=O)/C=C/c1ccccc1,CHEMBL589610,COc1cc(O)cc(O)c1C(=O)/C=C/c1ccc(F)cc1
LTS0074614,COc1cc(/C=C/C(=O)N2CCC=CC2=O)cc(OC)c1OC,CHEMBL3298643,COc1cc(/C=C/C(=O)N2CCC=C(Cl)C2=O)cc(OC)c1OC
LTS0219420,Cc1nccc2ccccc12,CHEMBL3287978,ClC(Cl)(Cl)c1nccc2ccccc12
TCMIP-I-06487,COc1cc2c(cc1O)CC[n+]1cc3c(OC)c(OC)ccc3cc1-2,CHEMBL274346,COc1cc2c(cc1O)CC[n+]1cc3c(OC)c(OC)ccc3cc1-2.[Cl-]
LTS0190891,O=c1c(O)c(-c2ccccc2)oc2ccccc12,CHEMBL270935,O=c1c(O)c(-c2ccc(Cl)cc2)oc2ccccc12
LTS0238805,O=C1CC(c2ccccc2)Oc2ccccc21,CHEMBL600390,O=C1CC(c2ccc(F)cc2)Oc2cc(F)ccc21
LTS0111281,NCC(O)c1ccc(O)cc1,CHEMBL1367565,Cl.NCC(O)c1ccc(O)cc1
LTS0171698,O=C(/C=C/c1ccccc1)c1c(O)cc(O)cc1O,CHEMBL3809611,O=C(/C=C/c1cc(F)ccc1F)c1c(O)cc(O)cc1O
CNP0029119,Cc1ccc2cccc(O)c2n1,CHEMBL224325,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1
CNP0379287.13,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,CHEMBL331998,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2cccc(F)c2F)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
CNP0464680,N=C(NCc1ccccc1)c1ccccc1,CHEMBL159498,N=C(NCc1cccc(Cl)c1)c1ccccc1
CNP0172517,Nc1cccc(O)c1,CHEMBL2333959,Nc1cc(O)ccc1Cl
CNP0071078,O=c1[nH]sc2ccccc12,CHEMBL2103914,O=c1[nH]sc2cc(Cl)ccc12
LTS0181180,NCCc1c[nH]c2ccccc12,CHEMBL3330643,NCCc1c[nH]c2c(Cl)cccc12
CNP0028027,O=C1Cc2ccccc2C(=O)N1,CHEMBL3792519,O=C1Cc2cccc(I)c2C(=O)N1
LTS0141462,NCCc1c[nH]c2ccc(O)cc12,CHEMBL535832,Cl.NCCc1c[nH]c2ccc(O)cc12
LTS0044916,O=C1Nc2ccccc2C1=O,CHEMBL116040,O=C1Nc2ccc(F)cc2C1=O
LTS0010529,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,CHEMBL3143526,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1F
CNP0336224.2,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,CHEMBL304855,CC1(C)[C@H](C(=O)O)N2C(=O)[C@H](Cl)[C@H]2S1(=O)=O
LTS0224074,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CHEMBL6730,CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
LTS0004153,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,CHEMBL460785,Cl.OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O
CNP0083953.1,C[C@@]12CCC[C@H]1[C@@H]1CCc3cc(O)ccc3[C@H]1CC2,CHEMBL1627992,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2(F)F
LTS0143250,COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,CHEMBL169645,COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1Br
LTS0237316,O=C(O)c1cc2ccccc2[nH]1,CHEMBL23507,O=C(O)c1cc2cc(F)ccc2[nH]1
LTS0259836,O=Cc1ccc(O)cc1,CHEMBL254956,O=Cc1cc(Br)c(O)c(Br)c1
LTS0200644,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,CHEMBL1822222,O=c1cc(-c2ccc(I)cc2)oc2cc(O)cc(O)c12
CNP0170523.1,COc1cc2c(cc1OC)C(=O)[C@H](CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL2448118,COc1cc2c(cc1OC)C(=O)[C@H](CC1CCN(Cc3ccccc3)CC1)C2.Cl
CNP0462016,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,CHEMBL308459,CC(=O)Nc1ccc(S(N)(=O)=O)cc1Cl
LTS0014061,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL1775009,Nc1ncnc2c1nc(Br)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
CNP0323692,Oc1cc(-c2ccccc2)nc2ccccc12,CHEMBL15450,Oc1cc(-c2ccccc2)nc2c(F)cccc12
CNP0458133.1,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,CHEMBL57336,CCC(CC)O[C@@H]1C(Cl)=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O
CNP0340014,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,CHEMBL22763,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1
LTS0061003,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,CHEMBL3892130,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccc(Br)cc1
LTS0014450,C=CCc1ccc(O)c(-c2ccc(OC)c(CC=C)c2)c1,CHEMBL2017170,C=CCc1cc(Cl)c(O)c(-c2ccc(OC)c(CC=C)c2)c1
CNP0313165,Cc1c(O)ccc2c(-c3ccccc3)cc(=O)oc12,CHEMBL4162493,Cc1c(O)ccc2c(-c3cccc(Cl)c3)cc(=O)oc12
CNP0179536.2,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O,CHEMBL1160604,Cc1cn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2Cl)c(=O)[nH]c1=O
LTS0018425,Oc1ccc(Cc2ccc(O)c(O)c2)cc1O,CHEMBL501547,Oc1ccc(Cc2cc(O)c(O)cc2Br)cc1O
CNP0215656.4,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL1951578,COc1c(Br)c2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
CNP0198688.1,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,CHEMBL307023,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(S(N)(=O)=O)c1I
LTS0137687,O=C(/C=C/c1ccccc1)c1ccccc1,CHEMBL442671,O=C(/C=C/c1ccc(Cl)c(Cl)c1)c1ccccc1
CNP0246278,Nc1ccc2ccccc2n1,CHEMBL1821800,Nc1ccc2c(Br)cccc2n1
CNP0231573,O=C(Nc1ccccc1)N1CCN(Cc2ccc3ccccc3n2)CC1,CHEMBL3961548,O=C(Nc1ccccc1)N1CCN(Cc2ccc3cccc(Cl)c3n2)CC1
LTS0223878,CN(C)CCc1c[nH]c2ccccc12,CHEMBL1630729,CN(C)CCc1c[nH]c2ccc(F)cc12
CNP0299776,CC(=O)Nc1ccccc1,CHEMBL2164307,O=C(CCl)Nc1ccccc1
CNP0361465,CC1=NN(c2ccccc2)C(=O)C1,CHEMBL373839,CC1=NN(c2ccc(Cl)cc2)C(=O)C1
LTS0034883,CN1C(=N)N/C(=C/c2c[nH]c3ccccc23)C1=O,CHEMBL2442275,CN1C(=N)N/C(=C/c2c[nH]c3cccc(Br)c23)C1=O
CNP0051279,Nc1ccc2cc3ccc(N)cc3nc2c1,CHEMBL606782,Cl.Nc1ccc2cc3ccc(N)cc3nc2c1
LTS0020569,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccccc23)N1C,CHEMBL2058426,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3cccc(Br)c23)N1C
LTS0086551,OC1c2ccccc2N=C2CCCN21,CHEMBL1435925,OC1c2cc(Cl)cc(Cl)c2N=C2CCCN21
CNP0443519.1,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,CHEMBL1641691,COC(=O)[C@H](c1cccc(I)c1)[C@H]1CCCCN1
CNP0409470.2,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,CHEMBL3249805,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O.Cl
CNP0299776,CC(=O)Nc1ccccc1,CHEMBL531947,O=C(CCl)Nc1ccc(Cl)cc1
CNP0124928,O=C1CC(c2ccccc2O)Oc2ccccc21,CHEMBL4293380,O=C1CC(c2ccccc2O)Oc2ccc(I)cc21
CNP0443699,c1ccc(-c2nc3ccccc3[nH]2)cc1,CHEMBL1092937,Fc1cccc(F)c1-c1nc2cc(Cl)c(Cl)cc2[nH]1
TCMIP-I-07996,O=c1ccc2ccccc2[nH]1,CHEMBL4205947,O=c1ccc2cccc(F)c2[nH]1
LTS0151354,c1ccc2c(c1)nc(-c1c[nH]c3ccccc13)c1[nH]ccc12,CHEMBL4164662,Brc1ccc2[nH]cc(-c3nc4ccccc4c4cc[nH]c34)c2c1
CNP0289600,CCCn1c(C)c(C(=O)c2cccc3ccccc23)c2ccccc21,CHEMBL2206833,CCCn1c(C)c(C(=O)c2ccc(Br)c3ccccc23)c2ccccc21
CNP0009621,Cc1cc(=O)oc2c(C)c(O)ccc12,CHEMBL590785,Cc1c(O)ccc2c(CCl)cc(=O)oc12
CNP0337465,NC1CC1c1ccccc1,CHEMBL1797642,NC1CC1c1c(F)c(F)c(F)c(F)c1F
CNP0146400.3,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,CHEMBL1076257,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F
CNP0312757,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,CHEMBL30044,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1
CNP0269215.1,O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,CHEMBL1628275,Cl.O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1
CNP0145918.2,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL384527,O=c1[nH]c(=O)n([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)cc1Br
CNP0460313,CN(C)CCCSC(=N)N,CHEMBL2311029,Br.Br.CN(C)CCCSC(=N)N
CNP0392578,C1=C(c2c[nH]c3ccccc23)CCNC1,CHEMBL282994,Clc1ccc2[nH]cc(C3=CCNCC3)c2c1
LTS0033571,c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1,CHEMBL340203,Fc1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1
CNP0462016,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,CHEMBL69347,CC(=O)Nc1ccc(S(N)(=O)=O)cc1Br
CNP0360946,O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,CHEMBL1254570,O=C(O)c1c(Br)c(Br)c(Br)c(Br)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12
CNP0299776,CC(=O)Nc1ccccc1,CHEMBL1171687,O=C(CCl)Nc1ccc(I)cc1
LTS0035602,CN1C(=N)N(C)/C(=C/c2c[nH]c3ccccc23)C1=O,CHEMBL1173333,CN1C(=N)N(C)/C(=C/c2c[nH]c3cc(Cl)ccc23)C1=O
CNP0048718,CC(=O)N1N=C(c2ccccc2)CC1c1ccccc1,CHEMBL1173248,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Cl)cc1
CNP0299776,CC(=O)Nc1ccccc1,CHEMBL82585,O=C(Nc1ccccc1Cl)C(Cl)Cl
CNP0299776,CC(=O)Nc1ccccc1,CHEMBL1240998,O=C(Nc1ccc(Cl)cc1)C(Cl)Cl
CNP0290010,NCCc1cccc(O)c1,CHEMBL553361,Br.NCCc1ccc(Cl)c(O)c1
LTS0210795,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,CHEMBL4799372,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C[C@H](F)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
LTS0210795,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,CHEMBL4742165,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C[C@@H](F)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
LTS0177573,c1ccccc1,CHEMBL195407,Brc1ccc(Br)cc1
CNP0199434.13,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O,CHEMBL445472,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](O)CC[C@@]43C)[C@@H]1C[C@@H](Br)C2=O
CNP0087240,COc1ccc(C2CC(=O)c3ccccc3O2)cc1,CHEMBL598720,COc1ccc(C2CC(=O)c3ccc(F)cc3O2)cc1
CNP0415622,NC(=S)Nc1ccccc1,CHEMBL1088499,NC(=S)Nc1ccc(Cl)cc1
CNP0371971,c1ccc2c(c1)CCNC2,CHEMBL146188,Clc1cccc2c1CNCC2
TCMIP-I-05240,Nc1nc2ccccc2[nH]1,CHEMBL353634,Nc1nc2c(Cl)cc(Cl)cc2[nH]1
LTS0265466,COc1cc2c(cc1O)C[C@H]1c3c(cc(O)c(OC)c3-2)CCN1C,CHEMBL524439,COc1cc2c(cc1O)C[C@H]1c3c(c(Cl)c(O)c(OC)c3-2)CCN1C
CNP0074367.1,C=C1[C@H](O)CC(=C/C=C2\CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@@H](C)CCCC(C)(C)O)C[C@H]1O,CHEMBL3746058,C=C1[C@H](O)CC(=C/C=C2\CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@@H](C)CCC(F)(F)C(C)(C)O)C[C@H]1O
LTS0029901,NCCc1ccc(O)c(O)c1,CHEMBL40268,NCCc1ccc(O)c(O)c1F
LTS0252967,CN(C)CCc1ccccc1,CHEMBL506244,CN(C)CCc1ccccc1Br
LTS0165019,CNCCc1ccccc1,CHEMBL446131,CNCCc1cccc(F)c1
LTS0100319,NCCc1ccccc1,CHEMBL510649,NCCc1c(Cl)cccc1Cl
LTS0100319,NCCc1ccccc1,CHEMBL447753,NCCc1ccccc1Br
CNP0466355,NCC(c1ccccc1)c1ccccc1,CHEMBL444761,NCC(c1ccccc1)c1ccc(Br)cc1
CNP0401557,O=c1cc2oc3cc(O)c(O)cc3c(-c3ccccc3)c-2cc1O,CHEMBL473332,O=c1cc2oc3cc(O)c(O)cc3c(-c3cccc(Cl)c3Cl)c-2cc1O
LTS0092642,Oc1ccccc1,CHEMBL1528479,Oc1cc(Cl)c(Cl)c(Cl)c1Cl
LTS0136163,COc1cc(C=O)ccc1O,CHEMBL447087,COc1cc(C=O)c(Br)c(Br)c1O
CNP0263722,O=C(O)CCCc1nc2ccccc2c(=O)[nH]1,CHEMBL4163786,O=C(O)CCCc1nc2cccc(F)c2c(=O)[nH]1
CNP0263722,O=C(O)CCCc1nc2ccccc2c(=O)[nH]1,CHEMBL4171665,O=C(O)CCCc1nc2cc(F)c(F)cc2c(=O)[nH]1
CNP0048718,CC(=O)N1N=C(c2ccccc2)CC1c1ccccc1,CHEMBL370875,CC(=O)N1N=C(c2ccccc2Br)CC1c1ccccc1
LTS0116566,CC1=NCCc2c1[nH]c1cc(O)ccc21,CHEMBL460443,Br.CC1=NCCc2c1[nH]c1cc(O)ccc21
CNP0176159,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,CHEMBL372838,Cc1onc(-c2ccc(F)cc2)c1-c1ccc(S(N)(=O)=O)cc1
LTS0246977,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,CHEMBL3323240,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(c(Br)c3c(c2OC)OCO3)CCN1C
CNP0385055,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,CHEMBL48021,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)c(F)c2)sc2cc(O)ccc12
LTS0177379,CN1CCCC1c1cccnc1,CHEMBL70050,CN1CCCC1c1ccc(Cl)nc1
CNP0057330,O=C(Nc1nc(-c2ccccc2)cs1)c1ccccc1,CHEMBL61222,O=C(Nc1nc(-c2ccccc2)cs1)c1cccc(Cl)c1
LTS0014061,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL2113519,Nc1nc(I)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
LTS0036677,Cc1cc(=O)oc2cc(O)ccc12,CHEMBL408293,Cc1cc(=O)oc2c(I)c(O)c(I)cc12
CNP0339645,CN(C)CCOC(c1ccccc1)c1ccccc1,CHEMBL1620,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl
LTS0061003,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,CHEMBL3932530,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1Br
LTS0219220,SCc1ccccc1,CHEMBL1224626,SCc1ccc(Cl)c(Cl)c1
LTS0188793,O=Cc1ccccc1O,CHEMBL2063877,O=Cc1cc(Cl)cc(Cl)c1O
LTS0188793,O=Cc1ccccc1O,CHEMBL3660359,O=Cc1cccc(F)c1O
CNP0136520,Oc1cc2c(cc1O)C(c1ccccc1)CNCC2,CHEMBL542652,Cl.Oc1c(O)c(Cl)c2c(c1Cl)CCNCC2c1ccccc1
LTS0094193,O=Cc1ccccc1,CHEMBL4645306,O=Cc1cccc(Cl)c1Cl
CNP0314755,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CHEMBL1900054,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1
CNP0338040,O=C(O)C1CCCN(CCC=C(c2ccccc2)c2ccccc2)C1,CHEMBL1642403,O=C(O)C1(F)CCCN(CCC=C(c2ccccc2)c2ccccc2)C1
CNP0211063,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,CHEMBL1200791,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl
CNP0214125,Cc1ccc(S(=O)(=O)CC(=O)c2cc3ccccc3oc2=O)cc1,CHEMBL4753209,Cc1ccc(S(=O)(=O)CC(=O)c2cc3cc(Br)ccc3oc2=O)cc1
CNP0394042,O=c1oc2cc(O)ccc2cc1-c1ccccc1,CHEMBL4761710,O=c1oc2cc(O)ccc2cc1-c1ccc(Br)cc1
CNP0394042,O=c1oc2cc(O)ccc2cc1-c1ccccc1,CHEMBL4760818,O=c1oc2cc(O)ccc2cc1-c1cccc(Cl)c1
CNP0170523,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL4846622,COc1cc2c(cc1OC)C(=O)C(CC1(F)CCN(Cc3cccc(Br)c3)CC1)C2
CNP0170523,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL4877719,COc1cc2c(cc1OC)C(=O)C(CC1(F)CCN(Cc3ccc(F)cc3F)CC1)C2
CNP0459937,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CHEMBL4878182,O=C(O)CCc1nc(-c2cccc(Cl)c2)c(-c2ccccc2)o1
CNP0459937,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CHEMBL4873561,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccc(Cl)cc2)o1
CNP0106295,Cc1cccc(C)c1OCC(C)N,CHEMBL1200606,Cc1cccc(C)c1OCC(C)N.Cl
CNP0281271,c1cc(OCCCN2CCCCC2)ccc1CN1CCCCC1,CHEMBL472466,BrC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1
CNP0110036,CCCc1ccc(O)c(-c2cc(CCC)ccc2O)c1,CHEMBL1958296,CCCc1ccc(O)c(-c2cc(CCC)cc(Cl)c2O)c1
LTS0061003,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,CHEMBL3961118,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccc(Cl)cc1
TCMIP-I-10194,O=c1[nH]cnc2ccccc12,CHEMBL562488,O=c1[nH]cnc2ccc(Br)cc12
CNP0333400,Cn1nc(-c2ccccc2)nc2c(=O)n(C)c(=O)nc1-2,CHEMBL1438218,Cn1nc(-c2ccc(F)cc2)nc2c(=O)n(C)c(=O)nc1-2
LTS0128000,O=c1c2ccccc2oc2c(O)cccc12,CHEMBL4100990,O=c1c2cc(Br)ccc2oc2c(O)cccc12
LTS0137687,O=C(/C=C/c1ccccc1)c1ccccc1,CHEMBL4638256,O=C(/C=C/c1ccc(Cl)cc1Cl)c1ccc(Cl)c(Cl)c1
LTS0088534,O=c1c2ccccc2oc2ccccc12,CHEMBL4081403,O=c1c2ccccc2oc2ccc(Cl)cc12
LTS0058305,CSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CHEMBL4099742,CSC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O
CNP0230441.3,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL2206658,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1Br
CNP0255382,CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CCC,CHEMBL162706,CCCOC(=O)c1c(-c2ccc(F)cc2)nc(CC)c(C(=O)SCC)c1CCC
CNP0244923,NCCc1c[nH]cn1,CHEMBL544208,Br.NCCc1c[nH]cn1
CNP0415659,O=C(O)c1cc(Cc2ccc(O)c(C(=O)O)c2)ccc1O,CHEMBL116347,O=C(O)c1cc(Cc2cc(Cl)c(O)c(C(=O)O)c2)cc(Cl)c1O
CNP0474337,O=C1NC(=O)c2ccccc21,CHEMBL2252336,O=C1NC(=O)c2cc(Cl)ccc21
CNP0077780,O=C(CCCCCCC(=O)Nc1ccccc1)NO,CHEMBL4093113,O=C(NO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1cccc(Cl)c1
CNP0033512,O=C1C=Cc2ccccc2C1=O,CHEMBL4303595,O=C1C=Cc2cc(Br)ccc2C1=O
CNP0369432,O=c1c2ccccc2[se]n1-c1ccccc1,CHEMBL3940631,O=c1c2ccccc2[se]n1-c1cccc(F)c1
CNP0313165,Cc1c(O)ccc2c(-c3ccccc3)cc(=O)oc12,CHEMBL4173179,Cc1c(O)ccc2c(-c3ccccc3Cl)cc(=O)oc12
CNP0313165,Cc1c(O)ccc2c(-c3ccccc3)cc(=O)oc12,CHEMBL4165930,Cc1c(O)ccc2c(-c3ccccc3F)cc(=O)oc12
CNP0170523,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL3960861,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(Cl)c3)CC1)C2
CNP0033193,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,CHEMBL200733,O=c1cc(N2CCOCC2)oc2c(-c3ccc(Cl)cc3)cccc12
CNP0041661,O=Cc1c(O)ccc2ccccc12,CHEMBL3665103,O=Cc1c(O)ccc2cc(Br)ccc12
LTS0174997,Oc1cc(O)cc(/C=C/c2ccccc2)c1,CHEMBL451311,Oc1cc(O)cc(/C=C/c2ccc(F)cc2)c1
LTS0184400,Nc1ncnc2c1ncn2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL2115462,Nc1ncnc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@@H](CO)[C@H]1F
CNP0349958,CCOc1ccc2nc3ccc(=O)cc-3oc2c1,CHEMBL3937465,O=c1ccc2nc3ccc(OCCF)cc3oc-2c1
CNP0474553,O=C(O)c1cccc(-c2ccccc2)c1,CHEMBL122977,O=C(O)c1cccc(-c2ccccc2F)c1
CNP0474553,O=C(O)c1cccc(-c2ccccc2)c1,CHEMBL121838,O=C(O)c1cccc(-c2ccc(F)cc2)c1
LTS0120174,Cc1nccc2c1[nH]c1cc(O)ccc12,CHEMBL1449575,Cc1nccc2c1[nH]c1cc(O)ccc12.Cl
CNP0138804,O=C1CC(c2ccccc2)Oc2ccc(O)cc21,CHEMBL459156,O=C1CC(c2cccc(Br)c2)Oc2ccc(O)cc21
